wine_image,name,compareFoods,rating,about_wine,Winery,Type,Grape_Type,Alcohol,year,price,bodyPercent,Tanning,Sugar,Acidic,NewBodyPercent,NewTanning,NewDryOrSweet,NewAcidic,Region,SweetnessScale,AcidicScale,BodyScale
1764,https://images.vivino.com/thumbs/XK3-xAWoR9q54RiFFkWcKQ_pb_x600.png,"M. Chapoutier
Châteauneuf-du-Pape La Bernardine 2019","['https://images.vivino.com/backgrounds/foods/thumbs/8_lamb_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/10_pork_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/20_chicken_932x810.png']",4.2,"[['Winery', 'M. Chapoutier'], ['Grapes', 'Shiraz/Syrah, Mourvedre, Grenache'], ['France', 'Rhone Valley', 'Southern Rhône', 'Châteauneuf-du-Pape'], ['Wine style', 'Southern Rhône Châteauneuf-du-Pape Red'], ['Alcohol content', '15%'], ['Allergens', 'Contains sulfites'], ['Bottle closure', 'Cork'], ['Wine description', 'Colour: Intense crimson-red. Nose: Complex and subtle, blackcurrant and plum followed by roasted coffee and cinnamon, cherry, morello cherry. Mouth: Opening into spicy and fruity aromas.']]", M. Chapoutier,red,"[' Shiraz/Syrah', ' Mourvedre', ' Grenache', ' ']", 15%,2019,$68.83,82.6599%;,38.4786%;,7.20969%;,44.5317%;,82.6599,38.4786,7.20969,44.5317, Rhone Valley,0.18172054664697315,0.40407344032090386,0.9647722790759289
1765,https://images.vivino.com/thumbs/l4paxymTRc6jvkL_rBSVRA_pb_x600.png,"Domaine Chante Cigale
Châteauneuf-du-Pape 2021","['https://images.vivino.com/backgrounds/foods/thumbs/8_lamb_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/10_pork_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/20_chicken_932x810.png']",4.2,"[['Winery', 'Domaine Chante Cigale'], ['Grapes', 'Shiraz/Syrah'], ['France', 'Rhone Valley', 'Southern Rhône', 'Châteauneuf-du-Pape'], ['Wine style', 'Southern Rhône Châteauneuf-du-Pape Red'], ['Alcohol content', '15%'], ['Allergens', 'Contains sulfites'], ['Wine description', 'It has lots of warm black fruit and plum aromas, with cinnamon, spices, pepper and a hint of vanilla. The palate is concentrated with damsons, red fruit, spice and stony minerality with a very elegant and warm finish. The mouth is initially very silky but gives way to some mouth watering acidity and firm tannins.']]", Domaine Chante Cigale,red,"[' Shiraz/Syrah', ' ']", 15%,2021,$49.99,85%;,39.8999%;,6.74783%;,44.6681%;,85.0,39.8999,6.74783,44.6681, Rhone Valley,0.17007934547544276,0.406082034275684,0.9999999999999999
1766,https://images.vivino.com/thumbs/BbaMQVQcT9WwprEYAAKemA_pb_x600.png,"Vincent Paris
Granit 30 Cornas 2021","['https://images.vivino.com/backgrounds/foods/thumbs/4_beef_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/8_lamb_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/20_chicken_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/11_venison_932x810.png']",4.2,"[['Winery', 'Vincent Paris'], ['Grapes', 'Shiraz/Syrah'], ['France', 'Rhone Valley', 'Northern Rhône', 'Cornas'], ['Wine style', 'Northern Rhône Cornas'], ['Alcohol content', '14%'], ['Allergens', 'Contains sulfites']]", Vincent Paris,red,"[' Shiraz/Syrah', ' ']", 14%,2021,$56.08,85%;,51.6097%;,8.70077%;,56.7274%;,85.0,51.6097,8.70077,56.7274, Rhone Valley,0.21930328220070275,0.5836644175519305,0.9999999999999999
1767,https://images.vivino.com/thumbs/HfPt6Nt0Rf-Lkl1uNEj0zw_pb_x600.png,"Cellier des Princes
Le Blason du Prince Châteauneuf-du-Pape 2021","['https://images.vivino.com/backgrounds/foods/thumbs/8_lamb_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/10_pork_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/20_chicken_932x810.png']",4.2,"[['Winery', 'Cellier des Princes'], ['Grapes', 'Shiraz/Syrah, Grenache, Mourvedre'], ['France', 'Rhone Valley', 'Southern Rhône', 'Châteauneuf-du-Pape'], ['Wine style', 'Southern Rhône Châteauneuf-du-Pape Red'], ['Alcohol content', '14.5%'], ['Allergens', 'Contains sulfites'], ['Wine description', 'This wine presents a deep red colour. The nose is very intensive and complex, blending red and black fruits with spicy notes. It presents a nice structure in mouth with a good balance between alcohol and tannins.']]", Cellier des Princes,red,"[' Shiraz/Syrah', ' Grenache', ' Mourvedre', ' ']", 14.5%,2021,$37.50,84.8209%;,40.5533%;,4.01546%;,45.2808%;,84.8209,40.5533,4.01546,45.2808, Rhone Valley,0.10120984206520042,0.4151045087338495,0.9973038396574926
1768,https://images.vivino.com/thumbs/f8Qla5vtR66aQoeLMbrc-A_pb_x600.png,"Clos des Brusquieres
Châteauneuf-du-Pape 2021","['https://images.vivino.com/backgrounds/foods/thumbs/8_lamb_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/10_pork_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/20_chicken_932x810.png']",4.2,"[['Winery', 'Clos des Brusquieres'], ['Grapes', 'Grenache'], ['France', 'Rhone Valley', 'Southern Rhône', 'Châteauneuf-du-Pape'], ['Wine style', 'Southern Rhône Châteauneuf-du-Pape Red'], ['Alcohol content', '14.5%'], ['Allergens', 'Contains sulfites'], ['Wine description', 'A little raspy on the palate and leans out towards the spicy, peppery finish.']]", Clos des Brusquieres,red,"[' Grenache', ' ']", 14.5%,2021,$50.25,85%;,39.5602%;,10.4182%;,44.2152%;,85.0,39.5602,10.4182,44.2152, Rhone Valley,0.262591179243143,0.39941273660618315,0.9999999999999999
1769,https://images.vivino.com/thumbs/dqczr8MmRaGY1kfVqQxL_A_pb_x600.png,"Vignobles Mayard
Clos du Calvaire Châteauneuf-du-Pape 2020","['https://images.vivino.com/backgrounds/foods/thumbs/8_lamb_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/10_pork_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/20_chicken_932x810.png']",4.2,"[['Winery', 'Vignobles Mayard'], ['Grapes', '100% Shiraz/Syrah'], ['France', 'Rhone Valley', 'Southern Rhône', 'Châteauneuf-du-Pape'], ['Wine style', 'Southern Rhône Châteauneuf-du-Pape Red'], ['Alcohol content', '14%'], ['Allergens', 'Contains sulfites'], ['Wine description', 'Dark ruby. Deeply pitched black and blue fruit aromas are complemented by suggestions of cracked pepper and licorice. Broad and fleshy but rather brooding on the palate, offering ripe blackcurrant and boysenberry flavors and a bit of warmth.']]", Vignobles Mayard,red,"[' 100% Shiraz/Syrah', ' ']", 14%,2020,$58.99,85%;,39.8518%;,6.80126%;,45.1785%;,85.0,39.8518,6.80126,45.1785, Rhone Valley,0.17142605092426896,0.4135980632677645,0.9999999999999999
1770,https://images.vivino.com/thumbs/n0HwSwkzRJanNfP-RddWOw_pb_x600.png,"Château de Saint Cosme
Gigondas 2018","['https://images.vivino.com/backgrounds/foods/thumbs/4_beef_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/8_lamb_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/11_venison_932x810.png']",4.2,"[['Winery', 'Château de Saint Cosme'], ['Grapes', 'Shiraz/Syrah, Mourvedre, Cinsault, Grenache'], ['France', 'Rhone Valley', 'Southern Rhône', 'Gigondas'], ['Wine style', 'Southern Rhône Red'], ['Alcohol content', '15.2%'], ['Allergens', 'Contains sulfites'], ['Bottle closure', 'Cork']]", Château de Saint Cosme,red,"[' Shiraz/Syrah', ' Mourvedre', ' Cinsault', ' Grenache', ' ']", 15.2%,2018,$59.99,66.5193%;,51.9377%;,8.9478%;,54.402%;,66.5193,51.9377,8.9478,54.402, Rhone Valley,0.2255296839791706,0.5494211302905982,0.7217926831838478
1771,https://images.vivino.com/thumbs/dMXL9ISeT7WYuXzBDNJlIw_pb_x600.png,"Les Alliés
Châteauneuf-du-Pape 2020","['https://images.vivino.com/backgrounds/foods/thumbs/8_lamb_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/10_pork_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/20_chicken_932x810.png']",4.2,"[['Winery', 'Les Alliés'], ['Grapes', 'Shiraz/Syrah, Grenache, Mourvedre'], ['France', 'Rhone Valley', 'Southern Rhône', 'Châteauneuf-du-Pape'], ['Wine style', 'Southern Rhône Châteauneuf-du-Pape Red'], ['Alcohol content', '14.5%'], ['Allergens', 'Contains sulfites']]", Les Alliés,red,"[' Shiraz/Syrah', ' Grenache', ' Mourvedre', ' ']", 14.5%,2020,$38.50,83.144%;,42.8094%;,4.51827%;,44.7899%;,83.144,42.8094,4.51827,44.7899, Rhone Valley,0.11388318974860492,0.40787563210333955,0.9720598905879768
1772,https://images.vivino.com/thumbs/Ig0hkyeOS3SKduWOvkUj-g_pb_x600.png,"Barton & Guestier
Les Roches Noires Châteauneuf-du-Pape 2021","['https://images.vivino.com/backgrounds/foods/thumbs/8_lamb_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/10_pork_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/20_chicken_932x810.png']",4.2,"[['Winery', 'Barton & Guestier'], ['Grapes', 'Shiraz/Syrah, Grenache'], ['France', 'Rhone Valley', 'Southern Rhône', 'Châteauneuf-du-Pape'], ['Wine style', 'Southern Rhône Châteauneuf-du-Pape Red'], ['Allergens', 'Contains sulfites'], ['Wine description', 'The name « Les Roches Noires » refers to the Syrah, one of the dominating grapes of our', 'Châteauneuf-du-Pape which expresses its character on this rocky soil and gives a deep', 'purple color to our wine.', '', 'Region: Southern Cotes du Rhône vineyard, between Avignon and Orange.', 'Grape Varieties: 50% Syrah, 50% Grenache.', 'Soil: composed mainly of big round shape stones called “gallet” mixed with sandy clay.', 'Mediterranean climate, sunny and warm.', 'Vinification: De-stalked grapes-alcoholic fermentation at high temperature (30-35°C / 86-', '95°F) with daily rack and return.', 'Ageing : Partly aged in oak.', '', 'Deep cherry red colour. Complex nose with aromas of ripe fruits (blueberry, plum) mixed with toasted and licorice', 'hints. Rich on the palate, mixing the character of the fruit with the warmth of the spices. Round', 'finish with lively notes of mint.', 'Best served between 16°C and 18°C / 60°F and 65°F.']]", Barton & Guestier,red,"[' Shiraz/Syrah', ' Grenache', ' ']", Contains sulfites,2021,$59.15,84.9751%;,42.8805%;,6.0828%;,45.7967%;,84.9751,42.8805,6.0828,45.7967, Rhone Valley,0.15331723571252137,0.42270152941765504,0.9996251569373064
1773,https://images.vivino.com/thumbs/iZDxhNrxQ9iPNnNvUJbg3Q_pb_x600.png,"Clos Saint Jean
Chateauneuf-du-Pape La Combe Des Fous 2015","['https://images.vivino.com/backgrounds/foods/thumbs/8_lamb_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/10_pork_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/20_chicken_932x810.png']",4.2,"[['Winery', 'Clos Saint Jean'], ['Grapes', '100% Grenache'], ['France', 'Rhone Valley', 'Southern Rhône', 'Châteauneuf-du-Pape'], ['Wine style', 'Southern Rhône Châteauneuf-du-Pape Red'], ['Alcohol content', '14.5%'], ['Allergens', 'Contains sulfites'], ['Wine description', 'It has a hints of vanilla, incense and cola. fleshy,mineral-laced raspberry and blueberry flavors gain sweet ness and depth with air, picking up suave notes of lavender and allspice.finishes silky and extremely long, with resonating spiciness and smooth, harmonious tannins.']]", Clos Saint Jean,red,"[' 100% Grenache', ' ']", 14.5%,2015,$131.24,85%;,43.9023%;,16.0564%;,44.2861%;,85.0,43.9023,16.0564,44.2861, Rhone Valley,0.4047022528267456,0.400456793141329,0.9999999999999999
1774,https://images.vivino.com/thumbs/QCoiPucuRqyttaWhFSPsXA_pb_x600.png,"Château Pesquie
Ventoux Artemia 2019","['https://images.vivino.com/backgrounds/foods/thumbs/4_beef_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/8_lamb_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/11_venison_932x810.png']",4.2,"[['Winery', 'Château Pesquie'], ['Grapes', '80% Shiraz/Syrah, 20% Grenache'], ['France', 'Rhone Valley', 'Southern Rhône', 'Ventoux'], ['Wine style', 'Southern Rhône Red'], ['Alcohol content', '14%'], ['Allergens', 'Contains sulfites'], ['Wine description', 'It has very aromatic nose with grilled and black berries note and a nice minerality the very balanced mouth associates fruit and power the unctuousness and the spices from old grenache']]", Château Pesquie,red,"[' 80% Shiraz/Syrah', ' 20% Grenache', ' ']", 14%,2019,$54.99,66.816%;,48.6745%;,13.5012%;,54.8884%;,66.816,48.6745,13.5012,54.8884, Rhone Valley,0.34029832688924405,0.5565837409915151,0.7262591866658236
1775,https://images.vivino.com/thumbs/MqtJpyvNSzaESGbvoUy4mg_pb_x600.png,"Domaine de la Janasse
Châteauneuf-du-Pape Vieilles Vignes 2020","['https://images.vivino.com/backgrounds/foods/thumbs/8_lamb_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/10_pork_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/20_chicken_932x810.png']",4.2,"[['Winery', 'Domaine de la Janasse'], ['Grapes', '100% Grenache'], ['France', 'Rhone Valley', 'Southern Rhône', 'Châteauneuf-du-Pape'], ['Wine style', 'Southern Rhône Châteauneuf-du-Pape Red'], ['Alcohol content', '12.5%'], ['Allergens', 'Contains sulfites'], ['Bottle closure', 'Cork'], ['Wine description', 'The color is dark with purple reflections. The nose has discreet aromas of crushed black fruits and garrigue.']]", Domaine de la Janasse,red,"[' 100% Grenache', ' ']", 12.5%,2020,$130.01,85%;,42.0881%;,17.4804%;,44.0526%;,85.0,42.0881,17.4804,44.0526, Rhone Valley,0.44059423409435766,0.3970183276835493,0.9999999999999999
1776,https://images.vivino.com/thumbs/Gd7ZUhxrQqSzdXc3yk5rKw_pb_x600.png,"Pegau
Cuvée Réservée Châteauneuf-du-Pape Rouge 2019","['https://images.vivino.com/backgrounds/foods/thumbs/8_lamb_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/10_pork_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/20_chicken_932x810.png']",4.2,"[['Winery', 'Pegau'], ['Grapes', '100% Grenache'], ['France', 'Rhone Valley', 'Southern Rhône', 'Châteauneuf-du-Pape'], ['Wine style', 'Southern Rhône Châteauneuf-du-Pape Red'], ['Alcohol content', '14.5%'], ['Allergens', 'Contains sulfites, egg allergens, milk allergens']]", Pegau,red,"[' 100% Grenache', ' ']", 14.5%,2019,$99.20,85%;,42.4106%;,12.0861%;,44.4954%;,85.0,42.4106,12.0861,44.4954, Rhone Valley,0.3046306705045546,0.4035388951555188,0.9999999999999999
1777,https://images.vivino.com/thumbs/mbKVeYHvQMOxcTYOBFFknw_pb_x600.png,"J. Moreau & Fils
Chablis 1er Cru 'Mont de Milieu' 2018","['https://images.vivino.com/backgrounds/foods/thumbs/10_pork_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/13_shellfish_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/12_richfish_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/35_softcheese_932x810.png']",4.2,"[['Winery', 'J. Moreau & Fils'], ['Grapes', '100% Chardonnay'], ['France', 'Bourgogne', 'Chablis', 'Chablis Premier Cru', ""Chablis 1er Cru 'Mont de Milieu'""], ['Wine style', 'Burgundy Chablis'], ['Alcohol content', '13%'], ['Allergens', 'Contains sulfites'], ['Wine description', 'Visual: Pale gold in colour.', 'Nose: Fine nose reminiscent of lemon, grapefruit, and chlorophyll.', 'Palate: Elegant, supple and fruity, with exotic fruit and butter flavours. Good length.']]", J. Moreau & Fils,white,"[' 100% Chardonnay', ' ']", 13%,2018,$60,38.7163%;,,0%;,68.764%;,38.7163,,0.0,68.764, Bourgogne,0.0,0.7609125260277846,0.30324803771914766
1778,https://images.vivino.com/thumbs/PGNxUcy_Qoa3dbaluceuog_pb_x600.png,"Pierre Girardin
Batard-Montrachet Grand Cru 2021","['https://images.vivino.com/backgrounds/foods/thumbs/13_shellfish_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/5_pasta_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/12_richfish_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/35_softcheese_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/41_curedmeat_932x810.png']",4.8,"[['Winery', 'Pierre Girardin'], ['Grapes', 'Chardonnay'], ['France', 'Bourgogne', 'Côte de Beaune', 'Puligny-Montrachet', 'Bâtard-Montrachet Grand Cru'], ['Wine style', 'Burgundy Côte de Beaune White'], ['Allergens', 'Contains sulfites']]", Pierre Girardin,white,"[' Chardonnay', ' ']", Contains sulfites,2021,$885,60.5846%;,,15.2423%;,49.6635%;,60.5846,,15.2423,49.6635, Bourgogne,0.38418282730008624,0.47964310642897323,0.6324520757875468
1779,https://images.vivino.com/thumbs/fOSaJ4sSR8yql2YC9VUMCg_pb_x600.png,"Lucien le Moine
Chevalier-Montrachet Grand Cru 2016","['https://images.vivino.com/backgrounds/foods/thumbs/13_shellfish_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/5_pasta_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/12_richfish_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/35_softcheese_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/41_curedmeat_932x810.png']",4.8,"[['Winery', 'Lucien le Moine'], ['Grapes', 'Chardonnay'], ['France', 'Bourgogne', 'Côte de Beaune', 'Puligny-Montrachet', 'Chevalier-Montrachet Grand Cru'], ['Wine style', 'Burgundy Côte de Beaune White'], ['Alcohol content', '13.5%'], ['Allergens', 'Contains sulfites'], ['Wine description', 'It has ripe apple, pear, wet stone, mint, spices and lavender, plus an almost smoky minerality. Sapply, pure and complex, conveying a strong impression of chewy extract. Not an exuberant style but boasts outstanding inner-mouth energy and finishes tight, stony and very long.']]", Lucien le Moine,white,"[' Chardonnay', ' ']", 13.5%,2016,$795,70.4151%;,,23.933%;,49.1196%;,70.4151,,23.933,49.1196, Bourgogne,0.6032322947175272,0.4716337644054769,0.7804398158602271
1780,https://images.vivino.com/thumbs/qhSRAmvISw-I2Wbf1XeDMA_pb_x600.png,"Domaine Jean-Louis Chave
L'Hermitage Blanc 2016","['https://images.vivino.com/backgrounds/foods/thumbs/10_pork_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/20_chicken_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/12_richfish_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/17_hardcheese_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/41_curedmeat_932x810.png']",4.7,"[['Winery', 'Domaine Jean-Louis Chave'], ['Grapes', '100% Marsanne'], ['France', 'Rhone Valley', 'Northern Rhône', 'Hermitage'], ['Wine style', 'Northern Rhône White'], ['Alcohol content', '14.5%'], ['Allergens', 'Contains sulfites']]", Domaine Jean-Louis Chave,white,"[' 100% Marsanne', ' ']", 14.5%,2016,$336.30,59.5334%;,,22.6777%;,26.4655%;,59.5334,,22.6777,26.4655, Rhone Valley,0.5715924042082341,0.138034876495033,0.616627375887806
1781,https://images.vivino.com/thumbs/1QoFUeYqQaCU07v4MBx8yw_pb_x600.png,"Joseph Drouhin
Montrachet Grand Cru Marquis de Laguiche 1998","['https://images.vivino.com/backgrounds/foods/thumbs/13_shellfish_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/5_pasta_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/12_richfish_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/35_softcheese_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/41_curedmeat_932x810.png']",4.7,"[['Winery', 'Joseph Drouhin'], ['Grapes', 'Chardonnay'], ['France', 'Bourgogne', 'Côte de Beaune', 'Puligny-Montrachet', 'Montrachet Grand Cru'], ['Wine style', 'Burgundy Côte de Beaune White'], ['Allergens', 'Contains sulfites'], ['Wine description', 'An authentic masterpiece! This wine should be regarded as the yardstick by which all other Burgundies should be judged. The colour has a splendid golden sheen. On the nose, a multitude of aromas are a pleasure to discover: floral notes of lily of the valley, peach blossom, exotic fruit, honey, grilled almonds, even exotic woods at times. On the palate,', 'the structure is dominated by a harmonious roundness which never imparts any heaviness. The aftertaste is exceptionally long and enhances the finesse of the whole. A glorious symphony of sensations!']]", Joseph Drouhin,white,"[' Chardonnay', ' ']", Contains sulfites,1998,$724.99,63.3034%;,,17.0537%;,45.3083%;,63.3034,,17.0537,45.3083, Bourgogne,0.4298392422355865,0.4155094671924746,0.6733807231309783
1782,https://images.vivino.com/thumbs/C2S119RERbOmK45j8WrdQw_pb_x600.png,"Jean Chartron
Chevalier-Montrachet Grand Cru 'Clos des Chevaliers' Monopole 2018","['https://images.vivino.com/backgrounds/foods/thumbs/13_shellfish_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/5_pasta_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/12_richfish_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/35_softcheese_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/41_curedmeat_932x810.png']",4.7,"[['Winery', 'Jean Chartron'], ['Grapes', '100% Chardonnay'], ['France', 'Bourgogne', 'Côte de Beaune', 'Puligny-Montrachet', 'Chevalier-Montrachet Grand Cru'], ['Wine style', 'Burgundy Côte de Beaune White'], ['Alcohol content', '14%'], ['Allergens', 'Contains sulfites'], ['Wine description', 'A golden helmet with green sparkles it breathes aromas of sun warmed white stones and hawthorn. Balanced and precise on the palate it’s after a long path that it opens the tastebuds with a saline persistence as from far away seas.']]", Jean Chartron,white,"[' 100% Chardonnay', ' ']", 14%,2018,$761.51,62.4487%;,,7.0449%;,53.7911%;,62.4487,,7.0449,53.7911, Bourgogne,0.17756700760688202,0.54042516220427,0.6605141220994825
