wine_image,name,year,price,bodyPercent,Tanning,Acidic,compareFoods,rating,about_wine,Winery,Type,NewBodyPercent,NewTanning,NewAcidic,Grape_Type,Alcohol,Allergy
https://images.vivino.com/thumbs/uUi_lxNtQLeNjbNCF2tRiQ_pb_x600.png,"Famille Perrin
Châteauneuf-du-Pape Les Sinards Rouge 2020",2020,$56.97,83.866%;,37.5741%;,43.9064%;,"['https://images.vivino.com/backgrounds/foods/thumbs/8_lamb_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/10_pork_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/20_chicken_932x810.png']",4.2,"[['Winery', 'Famille Perrin'], ['Grapes', 'Shiraz/Syrah, Grenache, Mourvedre'], ['France', 'Rhone Valley', 'Southern Rhône', 'Châteauneuf-du-Pape'], ['Wine style', 'Southern Rhône Châteauneuf-du-Pape Red'], ['Alcohol content', '14.5%'], ['Allergens', 'Contains sulfites, egg allergens, milk allergens'], ['Wine description', 'Dress a beautiful deep ruby.Intense black and red fruits, spices and pepper.Soft and fresh with fine tannins and tight with a nice finish on cherry.']]", Famille Perrin,red,83.866,37.5741,43.9064,"[' Shiraz/Syrah', ' Grenache', ' Mourvedre', ' ']", 14.5%,"["" 'Contains sulfites"", ' egg allergens', "" milk allergens']"", ' ']"
https://images.vivino.com/thumbs/0MxywEm5RJmdu5HTDksfWQ_pb_x600.png,"Domaine Charité
La Fleur de Capucine Châteauneuf-du-Pape 2018",2018,$56.99,85%;,41.9038%;,38.2405%;,"['https://images.vivino.com/backgrounds/foods/thumbs/8_lamb_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/10_pork_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/20_chicken_932x810.png']",4.2,"[['Winery', 'Domaine Charité'], ['Grapes', '100% Grenache'], ['France', 'Rhone Valley', 'Southern Rhône', 'Châteauneuf-du-Pape'], ['Wine style', 'Southern Rhône Châteauneuf-du-Pape Red'], ['Allergens', 'Contains sulfites']]", Domaine Charité,red,85.0,41.9038,38.2405,"[' 100% Grenache', ' ']", Contains sulfites,
https://images.vivino.com/thumbs/3e9Rj9M4TIakMBY95jUKAg_pb_x600.png,"Jean-Luc Colombo
Châteauneuf-du-Pape Les Bartavelles 2016",2016,$58.33,85%;,38.9989%;,45.1588%;,"['https://images.vivino.com/backgrounds/foods/thumbs/8_lamb_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/10_pork_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/20_chicken_932x810.png']",4.2,"[['Winery', 'Jean-Luc Colombo'], ['Grapes', 'Shiraz/Syrah, Grenache, Mourvedre'], ['France', 'Rhone Valley', 'Southern Rhône', 'Châteauneuf-du-Pape'], ['Wine style', 'Southern Rhône Châteauneuf-du-Pape Red'], ['Allergens', 'Contains sulfites']]", Jean-Luc Colombo,red,85.0,38.9989,45.1588,"[' Shiraz/Syrah', ' Grenache', ' Mourvedre', ' ']", Contains sulfites,
https://images.vivino.com/thumbs/1f2GpOhrQdO5s0f674OcuQ_pb_x600.png,"Rotem & Mounir Saouma
Amph III Crau Châteauneuf-du-Pape 2021",2021,$199.99,67.8623%;,46.4855%;,48.5072%;,"['https://images.vivino.com/backgrounds/foods/thumbs/8_lamb_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/10_pork_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/20_chicken_932x810.png']",4.2,"[['Winery', 'Rotem & Mounir Saouma'], ['Grapes', 'Shiraz/Syrah, Grenache, Mourvedre'], ['France', 'Rhone Valley', 'Southern Rhône', 'Châteauneuf-du-Pape'], ['Wine style', 'Southern Rhône Châteauneuf-du-Pape Red'], ['Allergens', 'Contains sulfites']]", Rotem & Mounir Saouma,red,67.8623,46.4855,48.5072,"[' Shiraz/Syrah', ' Grenache', ' Mourvedre', ' ']", Contains sulfites,
https://images.vivino.com/thumbs/GEUUOmziQaiiVO5_soty5A_pb_x600.png,"Domaine Philippe et Vincent Jaboulet
Ermitage Rouge 2011",2011,$119.99,83.3351%;,66.7183%;,52.554%;,"['https://images.vivino.com/backgrounds/foods/thumbs/4_beef_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/8_lamb_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/20_chicken_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/11_venison_932x810.png']",4.2,"[['Winery', 'Domaine Philippe et Vincent Jaboulet'], ['Grapes', '100% Shiraz/Syrah'], ['France', 'Rhone Valley', 'Northern Rhône', 'Hermitage'], ['Wine style', 'Northern Rhône Hermitage'], ['Allergens', 'Contains sulfites'], ['Wine description', ""This wine has a dark ruby colour, an aroma of red fruits, wild flowers evolving into nutty fruits and leather with age. The taste can be a bit harsh in it's youth, but the softness and roundness evolve with age.""]]", Domaine Philippe et Vincent Jaboulet,red,83.3351,66.7183,52.554,"[' 100% Shiraz/Syrah', ' ']", Contains sulfites,"[' ""This wine has a dark ruby colour', ' an aroma of red fruits', "" wild flowers evolving into nutty fruits and leather with age. The taste can be a bit harsh in it's youth"", ' but the softness and roundness evolve with age.""]]']"
https://images.vivino.com/thumbs/ySFzLweQR6isiv5HeXArAQ_pb_x600.png,"Château de Nalys
Châteauneuf-du-Pape Rouge 2019",2019,$129.99,83.6389%;,38.808%;,44.7517%;,"['https://images.vivino.com/backgrounds/foods/thumbs/8_lamb_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/10_pork_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/20_chicken_932x810.png']",4.2,"[['Winery', 'Château de Nalys'], ['Grapes', 'Grenache'], ['France', 'Rhone Valley', 'Southern Rhône', 'Châteauneuf-du-Pape'], ['Wine style', 'Southern Rhône Châteauneuf-du-Pape Red'], ['Alcohol content', '15.5%'], ['Allergens', 'Contains sulfites'], ['Bottle closure', 'Cork'], ['Wine description', 'Beautiful freshness in the mouth with gourmet. Aromas of Cherry, raspberry. Appetizing roundness and good aromatic persistence. The good general balance and the silky tannins will bring finesse and sweetness to all the stages of the evolution of this wine.']]", Château de Nalys,red,83.6389,38.808,44.7517,"[' Grenache', ' ']", 15.5%,"["" 'Contains sulfites']"", ' ']"
https://images.vivino.com/thumbs/C6O0tnELQrCKTeROVQa--g_pb_x600.png,"Domaine du Vieux Télégraphe
Télégramme Châteauneuf-du-Pape 2021",2021,$57.65,82.0464%;,40.35%;,47.0839%;,"['https://images.vivino.com/backgrounds/foods/thumbs/8_lamb_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/10_pork_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/20_chicken_932x810.png']",4.2,"[['Winery', 'Domaine du Vieux Télégraphe'], ['Grapes', 'Garnacha'], ['France', 'Rhone Valley', 'Southern Rhône', 'Châteauneuf-du-Pape'], ['Wine style', 'Southern Rhône Châteauneuf-du-Pape Red'], ['Alcohol content', '13.5%'], ['Allergens', 'Contains sulfites'], ['Bottle closure', 'Cork']]", Domaine du Vieux Télégraphe,red,82.0464,40.35,47.0839,"[' Garnacha', ' ']", 13.5%,"["" 'Contains sulfites']"", ' ']"
https://images.vivino.com/thumbs/MfikD7WdQaSyJBx41Z0dtA_pb_x600.png,"Domaine du Père Caboche
Vieilles Vignes Elisabeth Chambellan Châteauneuf-du-Pape 2022",2022,$33.33,85%;,38.432%;,45.4159%;,"['https://images.vivino.com/backgrounds/foods/thumbs/8_lamb_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/10_pork_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/20_chicken_932x810.png']",4.2,"[['Winery', 'Domaine du Père Caboche'], ['Grapes', 'Grenache'], ['France', 'Rhone Valley', 'Southern Rhône', 'Châteauneuf-du-Pape'], ['Wine style', 'Southern Rhône Châteauneuf-du-Pape Red'], ['Allergens', 'Contains sulfites'], ['Wine description', 'The color is deep ruby red with dark purple highlights. The nose is intense with aromas of black ripe fruit, notes of spices and a hint of cocoa. This is a full-bodied wine with black fruit flavors, soft menthol notes and mild spices. The tannins are fine and well-coated. The finish is long and smooth. This wine combines power and elegance.']]", Domaine du Père Caboche,red,85.0,38.432,45.4159,"[' Grenache', ' ']", Contains sulfites,"["" 'The color is deep ruby red with dark purple highlights. The nose is intense with aromas of black ripe fruit"", ' notes of spices and a hint of cocoa. This is a full-bodied wine with black fruit flavors', "" soft menthol notes and mild spices. The tannins are fine and well-coated. The finish is long and smooth. This wine combines power and elegance.']]""]"
https://images.vivino.com/thumbs/D1_hVlArR124B8QY63dBlg_pb_x600.png,"Domaine du Coulet - Matthieu Barret
Brise Cailloux Cornas 2020",2020,$72,85%;,51.88%;,56.6946%;,"['https://images.vivino.com/backgrounds/foods/thumbs/4_beef_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/8_lamb_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/20_chicken_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/11_venison_932x810.png']",4.2,"[['Winery', 'Domaine du Coulet - Matthieu Barret'], ['Grapes', '100% Shiraz/Syrah'], ['France', 'Rhone Valley', 'Northern Rhône', 'Cornas'], ['Wine style', 'Northern Rhône Cornas'], ['Alcohol content', '12.5%'], ['Allergens', 'Contains sulfites']]", Domaine du Coulet - Matthieu Barret,red,85.0,51.88,56.6946,"[' 100% Shiraz/Syrah', ' ']", 12.5%,"["" 'Contains sulfites']]""]"
https://images.vivino.com/thumbs/dLkYWHWhRLaJIja23ZxSJw_pb_x600.png,"Rotem & Mounir Saouma
Omnia Châteauneuf-du-Pape 2020",2020,$129.99,78.2383%;,39.6449%;,45.4603%;,"['https://images.vivino.com/backgrounds/foods/thumbs/8_lamb_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/10_pork_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/20_chicken_932x810.png']",4.2,"[['Winery', 'Rotem & Mounir Saouma'], ['Grapes', 'Grenache, Mourvedre, Shiraz/Syrah'], ['France', 'Rhone Valley', 'Southern Rhône', 'Châteauneuf-du-Pape'], ['Wine style', 'Southern Rhône Châteauneuf-du-Pape Red'], ['Alcohol content', '14%'], ['Allergens', 'Contains sulfites']]", Rotem & Mounir Saouma,red,78.2383,39.6449,45.4603,"[' Grenache', ' Mourvedre', ' Shiraz/Syrah', ' ']", 14%,"["" 'Contains sulfites']]""]"
https://images.vivino.com/thumbs/hl_W_2hhQXeK6vCl8G5dmw_pb_x600.png,"Domaine Garon
Jardins de Rome Syrah de Seyssuel 2020",2020,$54.99,63.5735%;,58.9523%;,62.708%;,"['https://images.vivino.com/backgrounds/foods/thumbs/4_beef_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/8_lamb_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/20_chicken_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/11_venison_932x810.png']",4.2,"[['Winery', 'Domaine Garon'], ['Grapes', 'Shiraz/Syrah'], ['France', 'Rhone Valley', 'Northern Rhône'], ['Wine style', 'Northern Rhône Red'], ['Allergens', 'Contains sulfites']]", Domaine Garon,red,63.5735,58.9523,62.708,"[' Shiraz/Syrah', ' ']", Contains sulfites,
https://images.vivino.com/thumbs/y4UE_JyVS9GXrom2ep5SDg_pb_x600.png,"Cave de Tain
Arènes Sauvages Cornas Rouge 2017",2017,$107.99,85%;,49.0214%;,55.1491%;,"['https://images.vivino.com/backgrounds/foods/thumbs/4_beef_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/8_lamb_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/20_chicken_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/11_venison_932x810.png']",4.2,"[['Winery', 'Cave de Tain'], ['Grapes', '100% Shiraz/Syrah'], ['France', 'Rhone Valley', 'Northern Rhône', 'Cornas'], ['Wine style', 'Northern Rhône Cornas'], ['Allergens', 'Contains sulfites'], ['Wine description', 'It has dark ruby colour with purple tints. Rich nose of black fruits, spices and black olives, with a toasty note. Powerful, rich and complex mouth feel (black cherry, cocoa, pepper, thyme), with toasty, roasted notes, liquorice and menthol. A massive wine, whose firm yet elegant tannic structure is true to its origin.']]", Cave de Tain,red,85.0,49.0214,55.1491,"[' 100% Shiraz/Syrah', ' ']", Contains sulfites,"["" 'It has dark ruby colour with purple tints. Rich nose of black fruits"", ' spices and black olives', ' with a toasty note. Powerful', ' rich and complex mouth feel (black cherry', ' cocoa', ' pepper', ' thyme)', ' with toasty', ' roasted notes', ' liquorice and menthol. A massive wine', "" whose firm yet elegant tannic structure is true to its origin.']]""]"
https://images.vivino.com/thumbs/1f2GpOhrQdO5s0f674OcuQ_pb_x600.png,"Rotem & Mounir Saouma
Amph III Crau Châteauneuf-du-Pape 2020",2020,$199.99,67.8623%;,46.4855%;,48.5072%;,"['https://images.vivino.com/backgrounds/foods/thumbs/8_lamb_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/10_pork_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/20_chicken_932x810.png']",4.2,"[['Winery', 'Rotem & Mounir Saouma'], ['Grapes', 'Shiraz/Syrah, Grenache, Mourvedre'], ['France', 'Rhone Valley', 'Southern Rhône', 'Châteauneuf-du-Pape'], ['Wine style', 'Southern Rhône Châteauneuf-du-Pape Red'], ['Allergens', 'Contains sulfites']]", Rotem & Mounir Saouma,red,67.8623,46.4855,48.5072,"[' Shiraz/Syrah', ' Grenache', ' Mourvedre', ' ']", Contains sulfites,
https://images.vivino.com/thumbs/1f2GpOhrQdO5s0f674OcuQ_pb_x600.png,"Rotem & Mounir Saouma
Amph III Crau Châteauneuf-du-Pape 2019",2019,$199.99,67.8623%;,46.4855%;,48.5072%;,"['https://images.vivino.com/backgrounds/foods/thumbs/8_lamb_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/10_pork_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/20_chicken_932x810.png']",4.2,"[['Winery', 'Rotem & Mounir Saouma'], ['Grapes', 'Shiraz/Syrah, Grenache, Mourvedre'], ['France', 'Rhone Valley', 'Southern Rhône', 'Châteauneuf-du-Pape'], ['Wine style', 'Southern Rhône Châteauneuf-du-Pape Red'], ['Allergens', 'Contains sulfites']]", Rotem & Mounir Saouma,red,67.8623,46.4855,48.5072,"[' Shiraz/Syrah', ' Grenache', ' Mourvedre', ' ']", Contains sulfites,
https://images.vivino.com/thumbs/ZRANY8W9QkiG3hjFMTpJQA_pb_x600.png,"Jean-Luc Colombo
Syrah Cornas Les Ruchets 2016",2016,$122.67,85%;,50.2869%;,56.1419%;,"['https://images.vivino.com/backgrounds/foods/thumbs/4_beef_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/8_lamb_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/20_chicken_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/11_venison_932x810.png']",4.2,"[['Winery', 'Jean-Luc Colombo'], ['Grapes', '100% Shiraz/Syrah'], ['France', 'Rhone Valley', 'Northern Rhône', 'Cornas'], ['Wine style', 'Northern Rhône Cornas'], ['Alcohol content', '14%'], ['Allergens', 'Contains sulfites'], ['Wine description', 'It offers aromas of blackberry, black currant and violet, soft spices and pepper.']]", Jean-Luc Colombo,red,85.0,50.2869,56.1419,"[' 100% Shiraz/Syrah', ' ']", 14%,"["" 'Contains sulfites']"", ' ']"
https://images.vivino.com/thumbs/9qZ1dkM6ThyVLUARhMvp8A_pb_x600.png,"Domaine de la Solitude - Famille Lancon
Châteauneuf-du-Pape Cuvée Barberini 2017",2017,$129.99,85%;,39.0621%;,43.2967%;,"['https://images.vivino.com/backgrounds/foods/thumbs/8_lamb_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/10_pork_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/20_chicken_932x810.png']",4.2,"[['Winery', 'Domaine de la Solitude - Famille Lancon'], ['Grapes', 'Grenache, Mourvedre, Shiraz/Syrah'], ['France', 'Rhone Valley', 'Southern Rhône', 'Châteauneuf-du-Pape'], ['Wine style', 'Southern Rhône Châteauneuf-du-Pape Red'], ['Alcohol content', '14.5%'], ['Allergens', 'Contains sulfites'], ['Bottle closure', 'Cork'], ['Wine description', 'It has delicate nose, mingling aromas of blackberry, violet, cedar and milk chocolate. Mouth, velvety, gives pride to licorice, mocha and strawberries, chocolate with a lingering finish. This wine will keep well, about 20 years, but it can also be drunk in his youth.']]", Domaine de la Solitude - Famille Lancon,red,85.0,39.0621,43.2967,"[' Grenache', ' Mourvedre', ' Shiraz/Syrah', ' ']", 14.5%,"["" 'Contains sulfites']"", ' ']"
https://images.vivino.com/thumbs/6peP2wMbRSOyo0OeGa_NFw_pb_x600.png,"Château Mont-Redon
Châteauneuf-du-Pape 2019",2019,$47.85,85%;,38.4515%;,43.9535%;,"['https://images.vivino.com/backgrounds/foods/thumbs/8_lamb_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/10_pork_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/20_chicken_932x810.png']",4.2,"[['Winery', 'Château Mont-Redon'], ['Grapes', 'Grenache'], ['France', 'Rhone Valley', 'Southern Rhône', 'Châteauneuf-du-Pape'], ['Wine style', 'Southern Rhône Châteauneuf-du-Pape Red'], ['Alcohol content', '15.5%'], ['Allergens', 'Contains sulfites'], ['Bottle closure', 'Cork']]", Château Mont-Redon,red,85.0,38.4515,43.9535,"[' Grenache', ' ']", 15.5%,"["" 'Contains sulfites']"", ' ']"
https://images.vivino.com/thumbs/sm3b2CEeRMW1EYxIVU0Iug_pb_x600.png,"Piedlong
Châteauneuf-du-Pape 2020",2020,$79.99,81.4463%;,38.9791%;,46.2366%;,"['https://images.vivino.com/backgrounds/foods/thumbs/8_lamb_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/10_pork_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/20_chicken_932x810.png']",4.2,"[['Winery', 'Piedlong'], ['Grapes', 'Mourvedre'], ['France', 'Rhone Valley', 'Southern Rhône', 'Châteauneuf-du-Pape'], ['Wine style', 'Southern Rhône Châteauneuf-du-Pape Red'], ['Alcohol content', '15%'], ['Allergens', 'Contains sulfites'], ['Bottle closure', 'Cork']]", Piedlong,red,81.4463,38.9791,46.2366,"[' Mourvedre', ' ']", 15%,"["" 'Contains sulfites']"", ' ']"
https://images.vivino.com/thumbs/Idy2jUf9Sn67o7wX9W55Hg_pb_x600.png,"Domaine du Coulet - Matthieu Barret
Billes Noires Cornas 2017",2017,$126.33,81.7929%;,50.0895%;,55.3483%;,"['https://images.vivino.com/backgrounds/foods/thumbs/4_beef_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/8_lamb_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/20_chicken_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/11_venison_932x810.png']",4.2,"[['Winery', 'Domaine du Coulet - Matthieu Barret'], ['Grapes', '100% Shiraz/Syrah'], ['France', 'Rhone Valley', 'Northern Rhône', 'Cornas'], ['Wine style', 'Northern Rhône Cornas'], ['Alcohol content', '12%'], ['Allergens', 'Contains sulfites']]", Domaine du Coulet - Matthieu Barret,red,81.7929,50.0895,55.3483,"[' 100% Shiraz/Syrah', ' ']", 12%,"["" 'Contains sulfites']]""]"
https://images.vivino.com/thumbs/e_EJEG8hRRak22Dsn0pBcw_pb_x600.png,"Domaine Jean-Michel Stéphan
Côte-Rôtie Côteaux de Tupin 2020",2020,$184,76.8288%;,69.2749%;,65.1175%;,"['https://images.vivino.com/backgrounds/foods/thumbs/4_beef_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/8_lamb_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/20_chicken_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/11_venison_932x810.png']",4.2,"[['Winery', 'Domaine Jean-Michel Stéphan'], ['Grapes', 'Shiraz/Syrah'], ['France', 'Rhone Valley', 'Northern Rhône', 'Côte-Rôtie'], ['Wine style', 'Northern Rhône Côte-Rotie'], ['Alcohol content', '13%'], ['Allergens', 'Contains sulfites']]", Domaine Jean-Michel Stéphan,red,76.8288,69.2749,65.1175,"[' Shiraz/Syrah', ' ']", 13%,"["" 'Contains sulfites']]""]"
https://images.vivino.com/thumbs/IZJfRtFrRYGQB99HY9HaVA_pb_x600.png,"Domaine Faury
Emporium Côte-Rôtie 2019",2019,$111.99,73.2766%;,61.0312%;,59.0922%;,"['https://images.vivino.com/backgrounds/foods/thumbs/4_beef_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/8_lamb_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/20_chicken_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/11_venison_932x810.png']",4.2,"[['Winery', 'Domaine Faury'], ['Grapes', 'Shiraz/Syrah'], ['France', 'Rhone Valley', 'Northern Rhône', 'Côte-Rôtie'], ['Wine style', 'Northern Rhône Côte-Rotie'], ['Allergens', 'Contains sulfites']]", Domaine Faury,red,73.2766,61.0312,59.0922,"[' Shiraz/Syrah', ' ']", Contains sulfites,
https://images.vivino.com/thumbs/L-W3lBFrS4mYmRIAbhDchg_pb_x600.png,"Biscarelle
Châteauneuf-du-Pape 2019",2019,$49.99,85%;,48.4951%;,49.2004%;,"['https://images.vivino.com/backgrounds/foods/thumbs/8_lamb_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/10_pork_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/20_chicken_932x810.png']",4.2,"[['Winery', 'Biscarelle'], ['Grapes', 'Shiraz/Syrah, Grenache, Mourvedre, Cinsault'], ['France', 'Rhone Valley', 'Southern Rhône', 'Châteauneuf-du-Pape'], ['Wine style', 'Southern Rhône Châteauneuf-du-Pape Red'], ['Alcohol content', '14.5%'], ['Allergens', 'Contains sulfites']]", Biscarelle,red,85.0,48.4951,49.2004,"[' Shiraz/Syrah', ' Grenache', ' Mourvedre', ' Cinsault', ' ']", 14.5%,"["" 'Contains sulfites']]""]"
