name,year,price,bodyPercent,Tanning,Sugar,Acidic,wine_image,compareFoods,rating,about_wine,Winery,Type,Grape_Type,Alcohol
319,"Domaine de Beaurenard
Châteauneuf-du-Pape 2019",2019,$71.39,84.5972%;,41.9308%;,6.78568%;,44.479%;,https://images.vivino.com/thumbs/xTJ34EXHQXmpUua2myv3AQ_pb_x600.png,"['https://images.vivino.com/backgrounds/foods/thumbs/8_lamb_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/10_pork_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/20_chicken_932x810.png']",4.2,"[['Winery', 'Domaine de Beaurenard'], ['Grapes', 'Grenache'], ['France', 'Rhone Valley', 'Southern Rhône', 'Châteauneuf-du-Pape'], ['Wine style', 'Southern Rhône Châteauneuf-du-Pape Red'], ['Alcohol content', '15%'], ['Allergens', 'Contains sulfites'], ['Wine description', 'We make highly concentrated wines of great finesse, elegance and minerality. This is the true signature and pedigree of the local soils, which makes Beaurenard wines suited to lengthy ageing. They can also be drunk young, to procure an intense, lush pleasure.']]", Domaine de Beaurenard,red,"[' Grenache', ' ']", 15%
320,"Domaine Saint Préfert
Domaine Isabel Ferrando Colombis Châteauneuf-du-Pape 2019",2019,$168.29,84.802%;,43.3389%;,15.1412%;,46.4238%;,https://images.vivino.com/thumbs/ZjOpZg9rQYGwr381-IVNOQ_pb_x600.png,"['https://images.vivino.com/backgrounds/foods/thumbs/8_lamb_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/10_pork_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/20_chicken_932x810.png']",4.2,"[['Winery', 'Domaine Saint Préfert'], ['Grapes', '100% Grenache'], ['France', 'Rhone Valley', 'Southern Rhône', 'Châteauneuf-du-Pape'], ['Wine style', 'Southern Rhône Châteauneuf-du-Pape Red'], ['Allergens', 'Contains sulfites']]", Domaine Saint Préfert,red,"[' 100% Grenache', ' ']", Contains sulfites
321,"Jean Baptiste Souillard
Cornas Saint-Pierre 2015",2015,$109.99,85%;,55.2908%;,9.79386%;,51.864%;,https://images.vivino.com/thumbs/QTp1NgZ4QmOzHqPwQRxFQA_pb_x600.png,"['https://images.vivino.com/backgrounds/foods/thumbs/4_beef_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/8_lamb_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/20_chicken_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/11_venison_932x810.png']",4.2,"[['Winery', 'Jean Baptiste Souillard'], ['Grapes', 'Shiraz/Syrah'], ['France', 'Rhone Valley', 'Northern Rhône', 'Cornas'], ['Wine style', 'Northern Rhône Cornas'], ['Allergens', 'Contains sulfites']]", Jean Baptiste Souillard,red,"[' Shiraz/Syrah', ' ']", Contains sulfites
322,"Château de la Font du Loup
Chateauneuf-du-Pape Rouge 2022",2022,$59.99,81.5186%;,39.7631%;,6.94953%;,46.7445%;,https://images.vivino.com/thumbs/MfKrAJpOR_WLt4HtBFAiPQ_pb_x600.png,"['https://images.vivino.com/backgrounds/foods/thumbs/8_lamb_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/10_pork_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/20_chicken_932x810.png']",4.2,"[['Winery', 'Château de la Font du Loup'], ['Grapes', 'Mourvedre, Cinsault, Shiraz/Syrah, Grenache'], ['France', 'Rhone Valley', 'Southern Rhône', 'Châteauneuf-du-Pape'], ['Wine style', 'Southern Rhône Châteauneuf-du-Pape Red'], ['Allergens', 'Contains sulfites']]", Château de la Font du Loup,red,"[' Mourvedre', ' Cinsault', ' Shiraz/Syrah', ' Grenache', ' ']", Contains sulfites
323,"Marc Sorrel
Hermitage 2015",2015,$239.99,77.8998%;,67.4108%;,9.43113%;,54.6822%;,https://images.vivino.com/thumbs/QIGsCaETRm2sWgn3_VdmAQ_pb_x600.png,"['https://images.vivino.com/backgrounds/foods/thumbs/4_beef_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/8_lamb_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/20_chicken_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/11_venison_932x810.png']",4.2,"[['Winery', 'Marc Sorrel'], ['Grapes', 'Shiraz/Syrah'], ['France', 'Rhone Valley', 'Northern Rhône', 'Hermitage'], ['Wine style', 'Northern Rhône Hermitage'], ['Alcohol content', '14%'], ['Allergens', 'Contains sulfites']]", Marc Sorrel,red,"[' Shiraz/Syrah', ' ']", 14%
324,"Colline Saint-Jean
Vacqueyras 2015",2015,$64.99,69.408%;,47.8028%;,7.47059%;,52.9951%;,https://images.vivino.com/thumbs/u0h1ah0yRgiqkqr_XgzRwQ_pb_x600.png,"['https://images.vivino.com/backgrounds/foods/thumbs/4_beef_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/8_lamb_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/11_venison_932x810.png']",4.2,"[['Winery', 'Colline Saint-Jean'], ['Grapes', 'Shiraz/Syrah, Mourvedre, Grenache'], ['France', 'Rhone Valley', 'Southern Rhône', 'Vacqueyras'], ['Wine style', 'Southern Rhône Red'], ['Alcohol content', '14.5%'], ['Allergens', 'Contains sulfites']]", Colline Saint-Jean,red,"[' Shiraz/Syrah', ' Mourvedre', ' Grenache', ' ']", 14.5%
325,"Domaine du Colombier
Hermitage Rouge 2010",2010,$179.99,85%;,69.0596%;,10.9242%;,52.8832%;,https://images.vivino.com/thumbs/aoi63C3eQU6D5M1cM8g-tA_pb_x600.png,"['https://images.vivino.com/backgrounds/foods/thumbs/4_beef_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/8_lamb_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/20_chicken_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/11_venison_932x810.png']",4.2,"[['Winery', 'Domaine du Colombier'], ['Grapes', 'Shiraz/Syrah'], ['France', 'Rhone Valley', 'Northern Rhône', 'Hermitage'], ['Wine style', 'Northern Rhône Hermitage'], ['Allergens', 'Contains sulfites'], ['Wine description', 'The rich, roasted flavors of hickory and blackberries with brambly, savage animal notes.']]", Domaine du Colombier,red,"[' Shiraz/Syrah', ' ']", Contains sulfites
326,"Domaine du Tunnel
Cornas 2016",2016,$89.99,82.8837%;,48.3079%;,9.9885%;,54.2324%;,https://images.vivino.com/thumbs/qbTo9dMeREWLWJwpjvnJbQ_pb_x600.png,"['https://images.vivino.com/backgrounds/foods/thumbs/4_beef_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/8_lamb_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/20_chicken_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/11_venison_932x810.png']",4.2,"[['Winery', 'Domaine du Tunnel'], ['Grapes', '100% Shiraz/Syrah'], ['France', 'Rhone Valley', 'Northern Rhône', 'Cornas'], ['Wine style', 'Northern Rhône Cornas'], ['Alcohol content', '13.5%'], ['Allergens', 'Contains sulfites'], ['Wine description', 'Complex delicate aromas and a fresh, mouthwatering, acidity. A lovely deep colour with a ripe and spicy nose of fragrant black fruits.']]", Domaine du Tunnel,red,"[' 100% Shiraz/Syrah', ' ']", 13.5%
327,"Paul Autard
Châteauneuf-du-Pape 1994",1994,$78.99,85%;,39.3746%;,6.73618%;,45.5976%;,https://images.vivino.com/thumbs/GPrZHIP9TOiG3Ta08Tnp6A_pb_x600.png,"['https://images.vivino.com/backgrounds/foods/thumbs/8_lamb_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/10_pork_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/20_chicken_932x810.png']",4.2,"[['Winery', 'Paul Autard'], ['Grapes', 'Grenache, Mourvedre, Shiraz/Syrah'], ['France', 'Rhone Valley', 'Southern Rhône', 'Châteauneuf-du-Pape'], ['Wine style', 'Southern Rhône Châteauneuf-du-Pape Red'], ['Allergens', 'Contains sulfites'], ['Wine description', 'Ruby-red. Remarkably expressive bouquet of musky plum, cherry, lavender, rose oil and cured tobacco. Dense and chewy, with deeply concentrated cherry and dark berry flavors; exotic spice notes build with air. Finishes impressively deep and rich, with firm tannins supporting the intense cherry/berry fruit.']]", Paul Autard,red,"[' Grenache', ' Mourvedre', ' Shiraz/Syrah', ' ']", Contains sulfites
328,"Château de la Font du Loup
Les Demoiselles de la Font du Loup Chateauneuf du Pape 2022",2022,$49.99,66.9714%;,43.8954%;,5.08376%;,55.8032%;,https://images.vivino.com/thumbs/_ZFnwyMcQwGMxbrM6oYQug_pb_x600.png,"['https://images.vivino.com/backgrounds/foods/thumbs/8_lamb_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/10_pork_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/20_chicken_932x810.png']",4.2,"[['Winery', 'Château de la Font du Loup'], ['Grapes', 'Shiraz/Syrah, Grenache, Mourvedre'], ['France', 'Rhone Valley', 'Southern Rhône', 'Châteauneuf-du-Pape'], ['Wine style', 'Southern Rhône Châteauneuf-du-Pape Red'], ['Allergens', 'Contains sulfites']]", Château de la Font du Loup,red,"[' Shiraz/Syrah', ' Grenache', ' Mourvedre', ' ']", Contains sulfites
329,"Domaine du Tunnel
Cornas 2019",2019,$89.99,82.8837%;,48.3079%;,9.9885%;,54.2324%;,https://images.vivino.com/thumbs/qbTo9dMeREWLWJwpjvnJbQ_pb_x600.png,"['https://images.vivino.com/backgrounds/foods/thumbs/4_beef_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/8_lamb_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/20_chicken_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/11_venison_932x810.png']",4.2,"[['Winery', 'Domaine du Tunnel'], ['Grapes', '100% Shiraz/Syrah'], ['France', 'Rhone Valley', 'Northern Rhône', 'Cornas'], ['Wine style', 'Northern Rhône Cornas'], ['Alcohol content', '14%'], ['Allergens', 'Contains sulfites'], ['Wine description', 'Complex delicate aromas and a fresh, mouthwatering, acidity. A lovely deep colour with a ripe and spicy nose of fragrant black fruits.']]", Domaine du Tunnel,red,"[' 100% Shiraz/Syrah', ' ']", 14%
330,"Pegau
Cuvée Réservée Châteauneuf-du-Pape Rouge 2021",2021,$89.99,85%;,42.4106%;,12.0861%;,44.4954%;,https://images.vivino.com/thumbs/Gd7ZUhxrQqSzdXc3yk5rKw_pb_x600.png,"['https://images.vivino.com/backgrounds/foods/thumbs/8_lamb_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/10_pork_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/20_chicken_932x810.png']",4.2,"[['Winery', 'Pegau'], ['Grapes', 'Grenache'], ['France', 'Rhone Valley', 'Southern Rhône', 'Châteauneuf-du-Pape'], ['Wine style', 'Southern Rhône Châteauneuf-du-Pape Red'], ['Alcohol content', '14.5%'], ['Allergens', 'Contains sulfites']]", Pegau,red,"[' Grenache', ' ']", 14.5%
331,"La Bastide Saint Dominique
Châteauneuf du Pape Rouge 2019",2019,$63.24,85%;,38.7507%;,3.25057%;,43.2383%;,https://images.vivino.com/thumbs/Tng0f5eNTAKPMlu83geALQ_pb_x600.png,"['https://images.vivino.com/backgrounds/foods/thumbs/8_lamb_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/10_pork_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/20_chicken_932x810.png']",4.2,"[['Winery', 'La Bastide Saint Dominique'], ['Grapes', 'Shiraz/Syrah, Mourvedre, Cinsault, Grenache'], ['France', 'Rhone Valley', 'Southern Rhône', 'Châteauneuf-du-Pape'], ['Wine style', 'Southern Rhône Châteauneuf-du-Pape Red'], ['Alcohol content', '15%'], ['Allergens', 'Contains sulfites'], ['Bottle closure', 'Cork'], ['Wine description', 'Ruby wine with purplish reflections. Very deep nose of crushed raspberries, blackcurrant liqueur and cherries. On aeration, more complexity with notes of garrigue and resin. Attack opulent and very greedy, harmonized by fleshy and elegant tannins.']]", La Bastide Saint Dominique,red,"[' Shiraz/Syrah', ' Mourvedre', ' Cinsault', ' Grenache', ' ']", 15%
332,"Olivier & Lafont
Gigondas 2019",2019,$24.99,67.3886%;,43.1706%;,11.2304%;,55.8025%;,https://images.vivino.com/thumbs/r8qlELtHQgenxhFyFEFc5A_pb_x600.png,"['https://images.vivino.com/backgrounds/foods/thumbs/4_beef_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/8_lamb_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/11_venison_932x810.png']",4.2,"[['Winery', 'Olivier & Lafont'], ['Grapes', 'Shiraz/Syrah, Grenache, Mourvedre'], ['France', 'Rhone Valley', 'Southern Rhône', 'Gigondas'], ['Wine style', 'Southern Rhône Red'], ['Alcohol content', '15%'], ['Allergens', 'Contains sulfites'], ['Wine description', 'Sandy Marl, Calcareous Clay and Peebles From The Quaternary .']]", Olivier & Lafont,red,"[' Shiraz/Syrah', ' Grenache', ' Mourvedre', ' ']", 15%
333,"Bosquet des Papes
Châteauneuf-du-Pape (Cuvée Tradition) 2020",2020,$99.99,85%;,40.9902%;,5.02526%;,45.4807%;,https://images.vivino.com/thumbs/VsZYYzPwRaa-CId23RbwPQ_pb_x600.png,"['https://images.vivino.com/backgrounds/foods/thumbs/8_lamb_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/10_pork_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/20_chicken_932x810.png']",4.2,"[['Winery', 'Bosquet des Papes'], ['Grapes', 'Grenache'], ['France', 'Rhone Valley', 'Southern Rhône', 'Châteauneuf-du-Pape'], ['Wine style', 'Southern Rhône Châteauneuf-du-Pape Red'], ['Alcohol content', '14.5%'], ['Allergens', 'Contains sulfites'], ['Wine description', 'This wine has a nice purple colour with shiny highlights. On the nose, this Châteauneuf-du-Pape spreads aromas of little red berries. It has a sweeping silky smooth mouth.']]", Bosquet des Papes,red,"[' Grenache', ' ']", 14.5%
334,"Château de Saint Cosme
Gigondas 2021",2021,$49.99,66.5193%;,51.9377%;,8.9478%;,54.402%;,https://images.vivino.com/thumbs/n0HwSwkzRJanNfP-RddWOw_pb_x600.png,"['https://images.vivino.com/backgrounds/foods/thumbs/4_beef_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/8_lamb_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/11_venison_932x810.png']",4.2,"[['Winery', 'Château de Saint Cosme'], ['Grapes', 'Grenache'], ['France', 'Rhone Valley', 'Southern Rhône', 'Gigondas'], ['Wine style', 'Southern Rhône Red'], ['Alcohol content', '15%'], ['Allergens', 'Contains sulfites'], ['Bottle closure', 'Cork']]", Château de Saint Cosme,red,"[' Grenache', ' ']", 15%
335,"Château de Saint Cosme
Saint Cosme Saint Joseph 2020",2020,$42.99,76.7051%;,50.6861%;,5.50057%;,55.5354%;,https://images.vivino.com/thumbs/vsNes-dQQHewuc9JzEhYEw_pb_x600.png,"['https://images.vivino.com/backgrounds/foods/thumbs/4_beef_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/8_lamb_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/20_chicken_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/11_venison_932x810.png']",4.2,"[['Winery', 'Château de Saint Cosme'], ['Grapes', '100% Shiraz/Syrah'], ['France', 'Rhone Valley', 'Northern Rhône', 'Saint-Joseph'], ['Wine style', 'Northern Rhône Saint-Joseph'], ['Alcohol content', '14.5%'], ['Allergens', 'Contains sulfites'], ['Bottle closure', 'Cork']]", Château de Saint Cosme,red,"[' 100% Shiraz/Syrah', ' ']", 14.5%
336,"Lavau
Châteauneuf-du-Pape 2019",2019,$49.44,85%;,44.6446%;,9.27797%;,46.0302%;,https://images.vivino.com/thumbs/d1XTBW51TpCKsTh5qLlDwg_pb_x600.png,"['https://images.vivino.com/backgrounds/foods/thumbs/8_lamb_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/10_pork_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/20_chicken_932x810.png']",4.2,"[['Winery', 'Lavau'], ['Grapes', 'Shiraz/Syrah, Grenache, Mourvedre'], ['France', 'Rhone Valley', 'Southern Rhône', 'Châteauneuf-du-Pape'], ['Wine style', 'Southern Rhône Châteauneuf-du-Pape Red'], ['Allergens', 'Contains sulfites'], ['Wine description', 'Open-knit, full-bodied wine that frames mulberry, plum and black cherry fruit with cedar and vanilla shadings. Fruit-driven, yet crisp on the finish.']]", Lavau,red,"[' Shiraz/Syrah', ' Grenache', ' Mourvedre', ' ']", Contains sulfites
337,"André Brunel
Les Cailloux Cuvée Centenaire Châteauneuf-du-Pape 2019",2019,$299,81.3608%;,40.7594%;,17.7157%;,44.0232%;,https://images.vivino.com/thumbs/jWjuwJakRRSCZ3D2-Bv96w_pb_x600.png,"['https://images.vivino.com/backgrounds/foods/thumbs/8_lamb_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/10_pork_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/20_chicken_932x810.png']",4.2,"[['Winery', 'André Brunel'], ['Grapes', 'Grenache'], ['France', 'Rhone Valley', 'Southern Rhône', 'Châteauneuf-du-Pape'], ['Wine style', 'Southern Rhône Châteauneuf-du-Pape Red'], ['Alcohol content', '14.5%'], ['Allergens', 'Contains sulfites'], ['Wine description', 'A rich and expressive nose: blackcurrants, blackberries.Powerful and roundness in the mouth. an impressively long finish in the mouth, the tannins are perfectly mellow. There are dominant aromas of undergrowth and leather.']]", André Brunel,red,"[' Grenache', ' ']", 14.5%
338,"Château de Beaucastel
Châteauneuf-du-Pape 2021",2021,$109.95,83.2174%;,39.8547%;,10.6892%;,45.0798%;,https://images.vivino.com/thumbs/MvUpIVUSRVazthpnz34JLQ_pb_x600.png,"['https://images.vivino.com/backgrounds/foods/thumbs/8_lamb_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/10_pork_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/20_chicken_932x810.png']",4.2,"[['Winery', 'Château de Beaucastel'], ['Grapes', 'Grenache'], ['France', 'Rhone Valley', 'Southern Rhône', 'Châteauneuf-du-Pape'], ['Wine style', 'Southern Rhône Châteauneuf-du-Pape Red'], ['Alcohol content', '14.5%'], ['Allergens', 'Contains sulfites'], ['Bottle closure', 'Cork'], ['Wine description', 'A stunning example of this Southern Rhône blend with a smooth, earthy nose velvety texture and fruit-forward style; lovely, generous ripe black raspberry fruit and an exquisite finish.']]", Château de Beaucastel,red,"[' Grenache', ' ']", 14.5%
339,"Delas
Haute Pierre Châteauneuf-du-Pape 2019",2019,$58.95,83.8763%;,40.4701%;,7.06119%;,46.5973%;,https://images.vivino.com/thumbs/wGycyCZFRZmMhDLorKm7sg_pb_x600.png,"['https://images.vivino.com/backgrounds/foods/thumbs/8_lamb_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/10_pork_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/20_chicken_932x810.png']",4.2,"[['Winery', 'Delas'], ['Grapes', '100% Viognier'], ['France', 'Rhone Valley', 'Southern Rhône', 'Châteauneuf-du-Pape'], ['Wine style', 'Southern Rhône Châteauneuf-du-Pape Red'], ['Alcohol content', '14.5%'], ['Allergens', 'Contains sulfites'], ['Bottle closure', 'Cork'], ['Wine description', 'To the eye, the dress is dark garnet. ', 'The nose, the vintage ""Haute Pierre"" is marked by intense aromas of spices developing a powerful and opulent material with fine tannins and tight. ', ""Grasse and concentrated mouth s' ends with intense liquorice aromas.""]]", Delas,red,"[' 100% Viognier', ' ']", 14.5%
340,"E. Guigal
Château d'Ampuis Côte-Rôtie 2016",2016,$317,73.0045%;,66.6602%;,9.70693%;,64.9365%;,https://images.vivino.com/thumbs/MIx2hmkKSlqdh335HJg_aQ_pb_x600.png,"['https://images.vivino.com/backgrounds/foods/thumbs/4_beef_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/8_lamb_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/20_chicken_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/11_venison_932x810.png']",4.2,"[['Winery', 'E. Guigal'], ['Grapes', '100% Shiraz/Syrah'], ['France', 'Rhone Valley', 'Northern Rhône', 'Côte-Rôtie'], ['Wine style', 'Northern Rhône Côte-Rotie'], ['Alcohol content', '13.5%'], ['Allergens', 'Contains sulfites'], ['Bottle closure', 'Cork'], ['Wine description', 'Deep dark colour with mauve tints. On the nose spices, black fruits and delicate oak aromas. A dense, expressive and intense nose with aromas of prunes, blackberry and vanilla. A tannic and racy wine on the palate.']]", E. Guigal,red,"[' 100% Shiraz/Syrah', ' ']", 13.5%
