wine_image,name,compareFoods,rating,about_wine,Winery,Type,Grape_Type,Alcohol,year,price,bodyPercent,Tanning,Sugar,Acidic
https://images.vivino.com/thumbs/7wKRbSVpRX6PcdqVn-gxDQ_pb_x600.png,"Cos d'Estournel
Cos d'Estournel 1995","['https://images.vivino.com/backgrounds/foods/thumbs/4_beef_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/8_lamb_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/20_chicken_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/11_venison_932x810.png']",4.5,"[['Winery', ""Cos d'Estournel""], ['Grapes', 'Cabernet Sauvignon, Cabernet Franc, Merlot, Petit Verdot'], ['France', 'Bordeaux', 'Médoc', 'Saint-Estèphe'], ['Wine style', 'Bordeaux Saint-Estèphe'], ['Alcohol content', '13%'], ['Allergens', 'Contains sulfites'], ['Wine description', 'The call of faraway lands. As mysterious and intriguing as a lone adventurer returning from a solitary sail, Cos d’Estournel is slow to reveal itself. Little by little, it evokes stories of distant places, market stalls brimming with unfamiliar fruits, spices and wares, village festivities warmed by the joy of revelers and the setting sun, and sumptuous visions of ladies and their voluptuous curves. A myriad of scents, colors and tastes appeals to the senses. The Grand Vin of Cos d’Estournel is both demure and deliberately sensuous, a fascinating and elegant nectar.']]"," ""Cos dEstournel""",red,"[' Cabernet Sauvignon', ' Cabernet Franc', ' Merlot', ' Petit Verdot', ' ']", 13%,1995,$377.99,72.3436%;,73.1914%;,9.13%;,72.4533%;
https://images.vivino.com/thumbs/ria5w_FUQVaHNwVDK7bA2g_pb_x600.png,"Château Clinet
Pomerol 1990","['https://images.vivino.com/backgrounds/foods/thumbs/4_beef_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/8_lamb_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/20_chicken_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/11_venison_932x810.png']",4.5,"[['Winery', 'Château Clinet'], ['Grapes', 'Cabernet Sauvignon, Merlot'], ['France', 'Bordeaux', 'Libournais', 'Pomerol'], ['Wine style', 'Bordeaux Pomerol'], ['Alcohol content', '12.5%'], ['Allergens', 'Contains sulfites']]", Château Clinet,red,"[' Cabernet Sauvignon', ' Merlot', ' ']", 12.5%,1990,$753.89,73.2226%;,55.6663%;,9.81688%;,53.1429%;
https://images.vivino.com/thumbs/O8YKDQAYRECYJloqiCp85g_pb_x600.png,"Château Montrose
Saint-Estèphe (Grand Cru Classé) 2018","['https://images.vivino.com/backgrounds/foods/thumbs/4_beef_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/8_lamb_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/20_chicken_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/11_venison_932x810.png']",4.5,"[['Winery', 'Château Montrose'], ['Grapes', '72% Cabernet Sauvignon, 20% Merlot, 6% Cabernet Franc, 2% Petit Verdot'], ['France', 'Bordeaux', 'Médoc', 'Saint-Estèphe'], ['Wine style', 'Bordeaux Saint-Estèphe'], ['Alcohol content', '14.5%'], ['Allergens', 'Contains sulfites'], ['Bottle closure', 'Cork'], ['Wine description', 'It has a fine and elegant robe with a beautifully intense and dark garnet. The nose, powerful and harmonious, is pleasantly woody. Aerated, it reveals lightly toasted aromas, followed with hints of ripe fruits and liquorice. The palate is full and soft with tight tannins and a light sweetness. The finish is long and harmonious.']]", Château Montrose,red,"[' 72% Cabernet Sauvignon', ' 20% Merlot', ' 6% Cabernet Franc', ' 2% Petit Verdot', ' ']", 14.5%,2018,$299.24,72.2547%;,76.4171%;,8.15681%;,73.7789%;
https://images.vivino.com/thumbs/_abY0tGKQnC6mdcJAo0wcQ_pb_x600.png,"Château l'Évangile
Pomerol 2020","['https://images.vivino.com/backgrounds/foods/thumbs/4_beef_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/8_lamb_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/20_chicken_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/11_venison_932x810.png']",4.5,"[['Winery', ""Château l'Évangile""], ['Grapes', '80% Merlot, 20% Cabernet Franc'], ['France', 'Bordeaux', 'Libournais', 'Pomerol'], ['Wine style', 'Bordeaux Pomerol'], ['Alcohol content', '13%'], ['Allergens', 'Contains sulfites, egg allergens, milk allergens'], ['Bottle closure', 'Cork'], ['Wine description', 'Deep, dark colour with hints of violet. Very fruity nose with dark berries (Morello cherries, blackcurrants) and fresh notes of mocha and toast. On the palate, the attack is refined and silky, with a powerful, balanced tannic structure. The texture is dense and very velvety thanks to the ripe, well-coated tannins. The finish is long with fruity notes, but is dominated by the quality of the tannins.']]"," ""Château lÉvangile""",red,"[' 80% Merlot', ' 20% Cabernet Franc', ' ']", 13%,2020,$367.49,70.955%;,54.1717%;,9.67288%;,51.8575%;
https://images.vivino.com/thumbs/PthycJJ7RYu0-S0vFHDeUA_pb_x600.png,"Chateau Palmer
Grand Vin de Château Palmer (Grand Cru Classé) 2012","['https://images.vivino.com/backgrounds/foods/thumbs/4_beef_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/8_lamb_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/20_chicken_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/11_venison_932x810.png']",4.5,"[['Winery', 'Chateau Palmer'], ['Grapes', '47% Cabernet Sauvignon, 47% Merlot, 6% Petit Verdot'], ['France', 'Bordeaux', 'Médoc', 'Margaux'], ['Wine style', 'Bordeaux Margaux'], ['Alcohol content', '13.5%'], ['Allergens', 'Contains sulfites'], ['Bottle closure', 'Cork']]", Chateau Palmer,red,"[' 47% Cabernet Sauvignon', ' 47% Merlot', ' 6% Petit Verdot', ' ']", 13.5%,2012,$353.95,61.0752%;,62.2494%;,9.96336%;,70.9077%;
https://images.vivino.com/thumbs/ntGyei3vSEGl5Bz5-wI-TQ_pb_x600.png,"Château Haut-Brion
Pessac-Léognan (Premier Grand Cru Classé) 1992","['https://images.vivino.com/backgrounds/foods/thumbs/4_beef_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/8_lamb_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/20_chicken_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/11_venison_932x810.png']",4.5,"[['Winery', 'Château Haut-Brion'], ['Grapes', 'Cabernet Franc, Merlot, Cabernet Sauvignon'], ['France', 'Bordeaux', 'Graves', 'Pessac-Léognan'], ['Wine style', 'Bordeaux Pessac-Léognan'], ['Alcohol content', '12.5%'], ['Allergens', 'Contains sulfites']]", Château Haut-Brion,red,"[' Cabernet Franc', ' Merlot', ' Cabernet Sauvignon', ' ']", 12.5%,1992,$839.99,69.4797%;,73.2391%;,9.29167%;,72.9998%;
https://images.vivino.com/thumbs/c1SE-xBESFirhNw96jwuxw_pb_x600.png,"Château Pape Clément
Pessac-Léognan (Grand Cru Classé de Graves) 2015","['https://images.vivino.com/backgrounds/foods/thumbs/4_beef_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/8_lamb_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/20_chicken_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/11_venison_932x810.png']",4.5,"[['Winery', 'Château Pape Clément'], ['Grapes', '100% Cabernet Franc'], ['France', 'Bordeaux', 'Graves', 'Pessac-Léognan'], ['Wine style', 'Bordeaux Pessac-Léognan'], ['Alcohol content', '13.5%'], ['Allergens', 'Contains sulfites']]", Château Pape Clément,red,"[' 100% Cabernet Franc', ' ']", 13.5%,2015,$173.24,72.4035%;,73.1034%;,9.73259%;,72.6554%;
https://images.vivino.com/thumbs/1YXUHwcmS7i4jvfW2oOJJA_pb_x600.png,"Château Lynch-Bages
Pauillac (Grand Cru Classé) 2010","['https://images.vivino.com/backgrounds/foods/thumbs/4_beef_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/8_lamb_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/20_chicken_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/11_venison_932x810.png']",4.5,"[['Winery', 'Château Lynch-Bages'], ['Grapes', '75% Cabernet Sauvignon, 15% Merlot, 10% Cabernet Franc'], ['France', 'Bordeaux', 'Médoc', 'Pauillac'], ['Wine style', 'Bordeaux Pauillac'], ['Alcohol content', '13%'], ['Allergens', 'Contains sulfites, egg allergens, milk allergens'], ['Bottle closure', 'Cork']]", Château Lynch-Bages,red,"[' 75% Cabernet Sauvignon', ' 15% Merlot', ' 10% Cabernet Franc', ' ']", 13%,2010,$341.24,72.4172%;,73.1923%;,8.20886%;,72.0456%;
https://images.vivino.com/thumbs/DygMHm5zSi2qXX6I0Hk90A_pb_x600.png,"Château Margaux
Château Margaux (Premier Grand Cru Classé) 2013","['https://images.vivino.com/backgrounds/foods/thumbs/4_beef_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/8_lamb_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/20_chicken_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/11_venison_932x810.png']",4.5,"[['Winery', 'Château Margaux'], ['Grapes', 'Merlot, Cabernet Sauvignon, Petit Verdot'], ['France', 'Bordeaux', 'Médoc', 'Margaux'], ['Wine style', 'Bordeaux Margaux'], ['Alcohol content', '13%'], ['Allergens', 'Contains sulfites']]", Château Margaux,red,"[' Merlot', ' Cabernet Sauvignon', ' Petit Verdot', ' ']", 13%,2013,$782.24,59.3283%;,63.0885%;,7.69593%;,71.5245%;
https://images.vivino.com/thumbs/3qAATur8TrWn_JwIWRVvkw_pb_x600.png,"Château Ausone
Saint-Émilion Grand Cru (Premier Grand Cru Classé) 2011","['https://images.vivino.com/backgrounds/foods/thumbs/4_beef_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/8_lamb_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/20_chicken_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/11_venison_932x810.png']",4.5,"[['Winery', 'Château Ausone'], ['Grapes', '100% Merlot'], ['France', 'Bordeaux', 'Libournais', 'Saint-Émilion', 'Saint-Émilion Grand Cru'], ['Wine style', 'Bordeaux Saint-Émilion'], ['Alcohol content', '13%'], ['Allergens', 'Contains sulfites, egg allergens, milk allergens']]", Château Ausone,red,"[' 100% Merlot', ' ']", 13%,2011,$837.89,69.3307%;,55.1113%;,13.9076%;,52.8908%;
https://images.vivino.com/thumbs/BrbHdEB8TqK2N61pvLoQeQ_pb_x600.png,"Château La Conseillante
Pomerol 2005","['https://images.vivino.com/backgrounds/foods/thumbs/4_beef_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/8_lamb_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/20_chicken_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/11_venison_932x810.png']",4.5,"[['Winery', 'Château La Conseillante'], ['Grapes', '100% Merlot'], ['France', 'Bordeaux', 'Libournais', 'Pomerol'], ['Wine style', 'Bordeaux Pomerol'], ['Alcohol content', '12.5%'], ['Allergens', 'Contains sulfites'], ['Wine description', 'Very fine, round, very fruity wine, which will provide great tasting pleasure even when young. It is very well balanced and shows lovely freshness, underpinned by a medium structure.']]", Château La Conseillante,red,"[' 100% Merlot', ' ']", 12.5%,2005,$510.29,71.1173%;,54.1515%;,9.05772%;,52.7759%;
https://images.vivino.com/thumbs/D1WLInX3TW6raI_WKZ25fA_pb_x600.png,"Vieux Château Certan
Pomerol 2005","['https://images.vivino.com/backgrounds/foods/thumbs/4_beef_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/8_lamb_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/20_chicken_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/11_venison_932x810.png']",4.5,"[['Winery', 'Vieux Château Certan'], ['Grapes', 'Cabernet Sauvignon, Cabernet Franc, Merlot'], ['France', 'Bordeaux', 'Libournais', 'Pomerol'], ['Wine style', 'Bordeaux Pomerol'], ['Alcohol content', '13.5%'], ['Allergens', 'Contains sulfites, egg allergens, milk allergens']]", Vieux Château Certan,red,"[' Cabernet Sauvignon', ' Cabernet Franc', ' Merlot', ' ']", 13.5%,2005,$479.84,70.4169%;,53.215%;,9.31804%;,52.1907%;
https://images.vivino.com/thumbs/5y5suuCeT8KrIGoCn9ZrBQ_pb_x600.png,"La Mondotte
Saint-Emilion Grand Cru (Premier Grand Cru Classé) 2000","['https://images.vivino.com/backgrounds/foods/thumbs/4_beef_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/8_lamb_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/20_chicken_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/11_venison_932x810.png']",4.5,"[['Winery', 'La Mondotte'], ['Grapes', 'Merlot, Cabernet Franc'], ['France', 'Bordeaux', 'Libournais', 'Saint-Émilion', 'Saint-Émilion Grand Cru'], ['Wine style', 'Bordeaux Saint-Émilion'], ['Alcohol content', '13%'], ['Allergens', 'Contains sulfites'], ['Wine description', 'It is an extremely concentrated, well-structured wine with a long aftertaste, very deep colour, and superb balance.']]", La Mondotte,red,"[' Merlot', ' Cabernet Franc', ' ']", 13%,2000,$593.24,74.322%;,55.2131%;,17.774%;,50.1151%;
https://images.vivino.com/thumbs/WRqTWQp0S4GCF4KrklPtvA_pb_x600.png,"Fait Main
Todeschini Asteria Vineyard St. Emilion Grand Cru 2016","['https://images.vivino.com/backgrounds/foods/thumbs/4_beef_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/8_lamb_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/20_chicken_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/11_venison_932x810.png']",4.5,"[['Winery', 'Fait Main'], ['Grapes', 'Cabernet Sauvignon, Cabernet Franc, Merlot'], ['France', 'Bordeaux', 'Libournais', 'Saint-Émilion', 'Saint-Émilion Grand Cru'], ['Wine style', 'Bordeaux Saint-Émilion'], ['Allergens', 'Contains sulfites']]", Fait Main,red,"[' Cabernet Sauvignon', ' Cabernet Franc', ' Merlot', ' ']", Contains sulfites,2016,$198.44,79.8636%;,59.5545%;,0%;,42.3727%;
https://images.vivino.com/thumbs/HqFSCd0qS8avvBF6R9v56w_pb_x600.png,"Château Ducru-Beaucaillou
Saint-Julien (Grand Cru Classé) 2000","['https://images.vivino.com/backgrounds/foods/thumbs/4_beef_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/8_lamb_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/20_chicken_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/11_venison_932x810.png']",4.5,"[['Winery', 'Château Ducru-Beaucaillou'], ['Grapes', '100% Merlot'], ['France', 'Bordeaux', 'Médoc', 'Saint-Julien'], ['Wine style', 'Bordeaux Saint-Julien'], ['Alcohol content', '13.5%'], ['Allergens', 'Contains sulfites']]", Château Ducru-Beaucaillou,red,"[' 100% Merlot', ' ']", 13.5%,2000,$434.69,61.8953%;,63.1478%;,7.40299%;,71.8265%;
https://images.vivino.com/thumbs/Gb2ViEV1Sy6_7YsmFM9iSw_pb_x600.png,"Château Rauzan-Ségla
Margaux (Grand Cru Classé) 1986","['https://images.vivino.com/backgrounds/foods/thumbs/4_beef_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/8_lamb_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/20_chicken_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/11_venison_932x810.png']",4.5,"[['Winery', 'Château Rauzan-Ségla'], ['Grapes', 'Cabernet Sauvignon, Merlot, Petit Verdot'], ['France', 'Bordeaux', 'Médoc', 'Margaux'], ['Wine style', 'Bordeaux Margaux'], ['Alcohol content', '12.5%'], ['Allergens', 'Contains sulfites'], ['Wine description', 'Candied confectionary nose along with some Margaux perfume and flowers. Palate is nicely fresh. Sweet and modern, with rich berry flavours, balanced and nicely proportioned until the finish.']]", Château Rauzan-Ségla,red,"[' Cabernet Sauvignon', ' Merlot', ' Petit Verdot', ' ']", 12.5%,1986,$435.74,60.6472%;,64.3779%;,7.61596%;,71.9256%;
https://images.vivino.com/thumbs/zoXYIDxFQzmf8fFpkNNUJQ_pb_x600.png,"Château Pontet-Canet
Pauillac (Grand Cru Classé) 2005","['https://images.vivino.com/backgrounds/foods/thumbs/4_beef_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/8_lamb_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/20_chicken_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/11_venison_932x810.png']",4.5,"[['Winery', 'Château Pontet-Canet'], ['Grapes', 'Merlot, Cabernet Sauvignon, Petit Verdot'], ['Pauillac'], ['Wine style', 'Bordeaux Pauillac'], ['Alcohol content', '13%'], ['Allergens', 'Contains sulfites'], ['Wine description', 'Very intense colour. Very intense nose, marked by notes of cherry, blackberry and redcurrant with traces of vanilla, liquorice and cedar. The attack is full to the palate. The tannins of great smoothness reveal a fine elegance. The finish, with no trace of aggressiveness, is marked by a good length.']]", Château Pontet-Canet,red,"[' Merlot', ' Cabernet Sauvignon', ' Petit Verdot', ' ']", 13%,2005,$293.99,72.9304%;,73.0873%;,9.36495%;,72.4004%;
https://images.vivino.com/thumbs/HMgTa8LGQXGC4MQze0nV7w_pb_x600.png,"Château Léoville Las Cases
Saint-Julien (Grand Cru Classé) 1999","['https://images.vivino.com/backgrounds/foods/thumbs/4_beef_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/8_lamb_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/20_chicken_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/11_venison_932x810.png']",4.5,"[['Winery', 'Château Léoville Las Cases'], ['Grapes', '100% Cabernet Sauvignon'], ['France', 'Bordeaux', 'Médoc', 'Saint-Julien'], ['Wine style', 'Bordeaux Saint-Julien'], ['Alcohol content', '13%'], ['Allergens', 'Contains sulfites']]", Château Léoville Las Cases,red,"[' 100% Cabernet Sauvignon', ' ']", 13%,1999,$723.44,62.1058%;,64.1958%;,8.33751%;,72.0269%;
https://images.vivino.com/thumbs/1YXUHwcmS7i4jvfW2oOJJA_pb_x600.png,"Château Lynch-Bages
Pauillac (Grand Cru Classé) 2000","['https://images.vivino.com/backgrounds/foods/thumbs/4_beef_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/8_lamb_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/20_chicken_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/11_venison_932x810.png']",4.5,"[['Winery', 'Château Lynch-Bages'], ['Grapes', 'Merlot, Cabernet Sauvignon, Cabernet Franc'], ['France', 'Bordeaux', 'Médoc', 'Pauillac'], ['Wine style', 'Bordeaux Pauillac'], ['Alcohol content', '13%'], ['Allergens', 'Contains sulfites']]", Château Lynch-Bages,red,"[' Merlot', ' Cabernet Sauvignon', ' Cabernet Franc', ' ']", 13%,2000,$418.94,72.4172%;,73.1923%;,8.20886%;,72.0456%;
https://images.vivino.com/thumbs/IKYGOPzNQgW34bK7oGA31A_pb_x600.png,"Château Margaux
Pavillon Rouge du Château Margaux 2009","['https://images.vivino.com/backgrounds/foods/thumbs/4_beef_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/8_lamb_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/20_chicken_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/11_venison_932x810.png']",4.5,"[['Winery', 'Château Margaux'], ['Grapes', '100% Petit Verdot'], ['France', 'Bordeaux', 'Médoc', 'Margaux'], ['Wine style', 'Bordeaux Margaux'], ['Alcohol content', '13.5%'], ['Allergens', 'Contains sulfites']]", Château Margaux,red,"[' 100% Petit Verdot', ' ']", 13.5%,2009,$398.99,58.9714%;,60.7318%;,8.1569%;,69.4633%;
